,year,selling_price,km_driven,mileage,engine,max_power,torque,seats,fuel_Diesel,fuel_LPG,fuel_Petrol,seller_type_Individual,seller_type_Trustmark Dealer,transmission_Manual,owner_Fourth & Above Owner,owner_Second Owner,owner_Test Drive Car,owner_Third Owner
261,2015,725000,50000,26.0,1498.0,98.6,200.0,5.0,True,False,False,True,False,True,False,True,False,False
262,2012,340000,110000,19.3,1248.0,73.9,190.0,5.0,True,False,False,True,False,True,False,False,False,False
263,2017,550000,2000,25.4,1186.0,73.97,190.25,5.0,True,False,False,True,False,True,False,True,False,False
264,2011,1150000,181000,11.5,2982.0,171.0,343.0,7.0,True,False,False,True,False,True,False,True,False,False
265,2016,380000,70000,27.28,1047.0,69.0,140.0,5.0,True,False,False,True,False,True,False,False,False,False
266,2013,350000,90000,17.97,1498.0,99.6,134.0,5.0,False,False,True,True,False,False,False,True,False,False
267,2019,610000,2000,18.6,1197.0,81.86,117.0,5.0,False,False,True,True,False,True,False,False,False,False
268,2015,525000,20000,20.85,1197.0,83.14,115.0,5.0,False,False,True,True,False,True,False,False,False,False
269,2011,480000,120000,12.8,2494.0,102.0,199.92,7.0,True,False,False,True,False,True,False,False,False,False
270,2017,780000,35000,16.55,2498.0,105.0,247.0,6.0,True,False,False,True,False,True,False,False,False,False
271,2014,375000,80000,20.4,1197.0,81.8,113.0,5.0,False,False,True,True,False,True,False,False,False,False
272,2019,300000,40000,19.02,1198.0,67.05,104.0,5.0,False,False,True,True,False,True,False,False,False,False
273,2015,500000,70000,22.54,1396.0,88.73,219.7,5.0,True,False,False,True,False,True,True,False,False,False
274,2011,404000,122358,12.05,2179.0,120.0,290.0,9.0,True,False,False,True,False,True,False,False,False,False
275,2015,500000,75000,14.07,2956.0,69.01,223.0,7.0,True,False,False,True,False,True,False,False,False,False
276,2017,350000,120000,27.28,1047.0,69.0,140.0,5.0,True,False,False,True,False,True,False,False,False,False
277,2015,380000,40000,17.57,1193.0,88.7,140.0,5.0,False,False,True,True,False,True,False,False,False,False
278,2008,114999,95200,13.2,1495.0,94.0,122.5,5.0,False,False,True,True,False,True,False,False,False,True
279,2014,335000,33033,19.4,1198.0,86.8,109.0,5.0,False,False,True,False,False,True,False,False,False,False
280,2015,465000,63063,18.9,1197.0,82.0,114.0,5.0,False,False,True,False,False,False,False,False,False,False
281,2012,290000,60000,21.02,1248.0,88.76,200.0,5.0,True,False,False,True,False,True,False,False,False,False
282,2005,110000,45000,19.7,796.0,46.3,62.0,5.0,False,False,True,True,False,True,False,True,False,False
283,2011,450000,80000,11.57,2179.0,138.1,320.0,7.0,True,False,False,True,False,True,False,False,False,True
284,2009,400000,170000,13.6,2523.0,63.0,180.0,7.0,True,False,False,True,False,True,False,True,False,False
285,2018,4600000,7976,17.9,2143.0,170.0,400.0,5.0,True,False,False,True,False,False,False,False,False,False
286,2016,220000,35000,16.8,796.0,34.2,59.0,8.0,False,False,True,True,False,True,False,False,False,False
287,2017,450000,35000,18.9,1197.0,82.0,114.0,5.0,False,False,True,True,False,True,False,False,False,False
288,2017,450000,35000,18.9,1197.0,82.0,114.0,5.0,False,False,True,True,False,True,False,False,False,False
289,2013,290000,50000,16.95,1197.0,78.9,111.8,5.0,False,False,True,True,False,False,False,False,False,False
290,2016,520000,20000,20.4,1197.0,81.8,113.0,5.0,False,False,True,True,False,True,False,False,False,False
291,2011,265000,20000,16.95,1197.0,78.9,111.8,5.0,False,False,True,True,False,False,False,False,False,False
292,2012,330000,50000,18.6,1197.0,85.8,114.0,5.0,False,False,True,True,False,True,False,True,False,False
293,2012,330000,50000,18.6,1197.0,85.8,114.0,5.0,False,False,True,True,False,True,False,True,False,False
294,2014,509999,120000,15.96,2523.0,62.1,195.0,7.0,True,False,False,True,False,True,False,False,False,False
295,2014,500000,70000,17.1,1591.0,121.3,154.9,5.0,False,False,True,True,False,True,False,False,False,False
296,2015,525000,50000,17.19,1197.0,81.86,114.73,5.0,False,False,True,True,False,True,False,False,False,False
297,2019,675000,16500,21.01,1197.0,81.8,113.0,5.0,False,False,True,True,False,True,False,False,False,False
298,2010,300000,70000,17.0,1197.0,80.0,111.72,5.0,False,False,True,True,False,True,False,False,False,False
299,2005,90000,99361,19.7,796.0,46.3,62.0,5.0,False,False,True,True,False,True,False,True,False,False
300,2017,650000,25000,26.59,1248.0,74.0,190.0,5.0,True,False,False,True,False,True,False,False,False,False
301,2014,409000,70000,19.1,1197.0,85.8,114.0,5.0,False,False,True,True,False,True,False,True,False,False
302,2015,395000,80000,24.0,1120.0,70.0,160.0,5.0,True,False,False,True,False,True,False,True,False,False
303,2010,215000,70000,19.41762110224801,1456.711219879518,91.33642205917592,180.71248774355752,5.416917670682731,False,False,True,True,False,True,False,True,False,False
304,2014,400000,70000,19.1,1197.0,85.8,114.0,5.0,False,False,True,True,False,True,False,True,False,False
305,2012,120000,60000,18.6,1199.0,79.4,108.0,5.0,False,False,True,True,False,True,False,False,False,True
306,2018,645000,10000,20.3,1199.0,84.0,114.0,5.0,False,False,True,True,False,False,False,False,False,False
307,2006,81000,80000,16.1,796.0,37.0,59.0,4.0,False,False,True,True,False,True,False,False,False,False
308,2017,1300000,30000,25.6,1498.0,97.9,200.0,5.0,True,False,False,True,False,True,False,False,False,False
309,2017,1250000,33000,25.6,1498.0,97.9,200.0,5.0,True,False,False,True,False,True,False,False,False,False
310,2013,535000,90000,16.02,1373.0,93.7,130.0,7.0,False,False,True,True,False,True,False,False,False,True
311,2014,555000,80100,19.01,1461.0,108.5,248.0,5.0,True,False,False,True,False,True,False,True,False,False
312,2014,725000,120000,17.4,1497.0,117.3,145.0,5.0,False,False,True,True,False,True,False,False,False,False
313,1983,300000,10000,19.41762110224801,1456.711219879518,91.33642205917592,180.71248774355752,5.416917670682731,True,False,False,True,False,True,False,False,False,True
314,2016,229999,40000,25.17,799.0,53.3,72.0,5.0,False,False,True,True,False,True,False,False,False,False
315,2013,800000,160000,12.99,2494.0,100.6,200.0,8.0,True,False,False,True,False,True,False,True,False,False
316,2017,409999,47000,20.51,998.0,67.04,90.0,5.0,False,False,True,True,False,True,False,False,False,False
317,2018,1210000,25000,21.38,1396.0,88.7,219.7,5.0,True,False,False,True,False,True,False,False,False,False
318,2017,400000,26000,23.84,1199.0,84.0,114.0,5.0,False,False,True,True,False,True,False,False,False,False
319,2018,520000,29000,24.0,1186.0,73.97,190.24,5.0,True,False,False,True,False,True,False,False,False,False
320,2016,650000,50000,21.4,1197.0,83.1,115.0,5.0,False,False,True,True,False,False,False,False,False,False
321,2011,325000,58000,16.1,1298.0,88.2,112.7,5.0,False,False,True,True,False,True,False,False,False,True
322,2012,420000,120000,17.4,1197.0,85.8,114.0,5.0,False,False,True,True,False,False,False,False,False,False
323,2014,400000,50000,20.4,1197.0,81.8,113.0,5.0,False,False,True,True,False,True,False,False,False,False
324,2010,254999,80000,17.0,1197.0,80.0,111.72,5.0,False,False,True,True,False,True,True,False,False,False
325,2003,65000,60000,17.3,993.0,60.0,78.0,5.0,False,False,True,True,False,True,True,False,False,False
326,2017,351000,36000,23.1,998.0,67.04,90.0,5.0,False,False,True,True,False,True,False,False,False,False
327,2007,404000,120000,12.8,2494.0,102.0,199.92,8.0,True,False,False,True,False,True,False,False,False,True
328,2011,185000,185000,21.1,1248.0,73.9,190.0,5.0,True,False,False,True,False,True,False,False,False,True
329,2011,250000,50000,23.08,1461.0,63.1,160.0,5.0,True,False,False,True,False,True,False,False,False,False
330,2002,60000,100000,17.3,993.0,60.0,78.0,5.0,False,False,True,True,False,True,True,False,False,False
331,2013,500000,50000,17.1,1591.0,121.3,154.9,5.0,False,False,True,True,False,True,False,True,False,False
332,2007,85000,80000,18.2,998.0,67.1,90.0,5.0,False,False,True,True,False,True,False,True,False,False
333,2005,85000,60000,19.41762110224801,1456.711219879518,91.33642205917592,180.71248774355752,5.416917670682731,False,False,True,True,False,True,False,True,False,False
334,2005,85000,80000,19.7,796.0,46.3,62.0,5.0,False,False,True,True,False,True,True,False,False,False
335,2011,265000,90000,19.3,1248.0,73.9,190.0,5.0,True,False,False,True,False,True,True,False,False,False
336,2010,130000,162000,19.0,998.0,66.1,90.0,5.0,False,False,True,True,False,True,False,True,False,False
337,2013,480000,110000,20.77,1248.0,88.76,200.0,7.0,True,False,False,True,False,True,False,False,False,True
338,2008,170000,120000,17.8,1248.0,75.0,190.0,5.0,True,False,False,True,False,True,False,False,False,True
339,2011,275000,45000,23.08,1461.0,63.1,160.0,5.0,True,False,False,True,False,True,False,False,False,False
340,2005,89000,90000,18.9,998.0,67.1,90.0,5.0,False,False,True,True,False,True,False,True,False,False
341,2010,170000,90000,20.0,1399.0,68.0,160.0,5.0,True,False,False,True,False,True,False,True,False,False
342,2019,1090000,16500,17.0,1197.0,110.0,200.0,5.0,False,False,True,False,False,True,False,False,False,False
343,2017,1100000,67000,17.01,1582.0,126.2,259.9,5.0,True,False,False,True,False,False,False,False,False,False
344,2018,610000,52000,22.0,1197.0,81.8,113.0,5.0,False,False,True,False,False,True,False,False,False,False
345,2016,335000,40000,20.63,1198.0,67.0,104.0,5.0,False,False,True,False,False,True,False,False,False,False
346,2015,434999,40000,18.9,1197.0,82.0,114.0,5.0,False,False,True,False,False,True,False,False,False,False
347,2018,3000000,35000,14.24,2755.0,174.5,420.0,7.0,True,False,False,True,False,True,False,False,False,False
348,2018,390000,13000,20.71,799.0,53.26,72.0,5.0,False,False,True,False,False,True,False,False,False,False
349,2012,325000,40000,18.5,1198.0,86.8,109.0,5.0,False,False,True,False,False,True,False,False,False,False
350,2019,640000,10000,17.0,1198.0,73.75,110.0,5.0,False,False,True,False,False,True,False,False,False,False
351,2012,450000,9000,16.95,1498.0,97.7,134.0,5.0,False,False,True,False,False,True,False,False,False,False
352,2013,400000,70000,23.59,1364.0,67.06,170.0,5.0,True,False,False,False,False,True,False,True,False,False
353,2009,215000,60000,20.36,1197.0,78.9,111.8,5.0,False,False,True,False,False,True,False,False,False,False
354,2014,570000,40000,20.45,1461.0,83.8,200.0,5.0,True,False,False,False,False,True,False,False,False,False
355,2012,680000,93000,15.1,2179.0,140.0,330.0,7.0,True,False,False,False,False,True,False,False,False,False
356,2008,325000,80000,12.8,2494.0,102.0,199.92,7.0,True,False,False,True,False,True,True,False,False,False
357,2011,150000,50000,15.64,1193.0,64.08,100.0,5.0,False,False,True,True,False,True,False,True,False,False
358,2013,690000,68000,14.5,1797.0,147.5,177.5,5.0,False,False,True,False,False,False,False,False,False,False
359,2013,1550000,25000,14.84,2143.0,170.0,400.0,5.0,True,False,False,True,False,False,False,False,False,False
360,2012,64000,18000,25.4,624.0,37.5,51.0,4.0,False,False,True,False,False,True,False,False,False,False
361,2013,250000,120000,23.08,1461.0,63.1,160.0,5.0,True,False,False,True,False,True,False,False,False,False
362,2005,65000,35000,18.9,998.0,67.1,90.0,5.0,False,False,True,True,False,True,False,False,False,False
363,2016,550000,60000,26.59,1248.0,74.0,190.0,5.0,True,False,False,True,False,True,False,True,False,False
364,2010,140000,70000,20.36,1197.0,78.9,111.7,5.0,False,False,True,True,False,True,True,False,False,False
365,2016,300000,30000,25.17,799.0,53.3,72.0,5.0,False,False,True,True,False,True,False,False,False,False
366,2016,800000,70000,16.34,1798.0,189.3,250.0,5.0,False,False,True,True,False,False,False,False,False,False
367,2017,2625000,9000,13.6,1999.0,177.0,430.0,5.0,True,False,False,False,False,False,False,False,False,False
368,2019,5150000,20000,22.37,2487.0,214.56,202.0,5.0,False,False,True,False,False,False,False,False,False,False
369,2017,3200000,45000,19.33,1999.0,177.0,430.0,5.0,True,False,False,False,False,False,False,False,False,False
370,2015,503000,110000,14.1,2179.0,147.94,320.0,7.0,True,False,False,True,False,True,False,False,False,False
371,2019,3800000,20000,18.0,1969.0,190.0,400.0,5.0,True,False,False,True,False,False,False,False,False,False
372,2016,2000000,68089,19.16,2494.0,157.7,213.0,5.0,False,False,True,False,True,False,False,False,False,False
373,2013,225000,58343,21.79,998.0,67.05,90.0,5.0,False,False,True,False,True,True,False,False,False,False
374,2018,740000,38817,27.39,1248.0,74.0,190.0,5.0,True,False,False,False,False,True,False,False,False,False
375,2016,550000,56494,18.2,1199.0,88.7,110.0,5.0,False,False,True,False,True,True,False,False,False,False
376,2013,750000,79328,12.99,2494.0,100.6,200.0,7.0,True,False,False,False,True,True,False,True,False,False
377,2019,650000,5621,22.0,1197.0,81.8,113.0,5.0,False,False,True,False,True,False,False,False,False,False
378,2017,625000,25538,16.78,1496.0,88.73,132.0,5.0,False,False,True,False,True,True,False,False,False,False
379,2018,600000,69779,22.0,1197.0,81.8,113.0,5.0,False,False,True,False,False,False,False,False,False,False
380,2017,450000,56290,24.0,1186.0,73.97,190.24,5.0,True,False,False,False,False,True,False,False,False,False
381,2019,5400000,7500,16.78,1995.0,190.0,400.0,5.0,True,False,False,False,False,False,False,False,False,False
382,2019,5500000,8500,16.78,1995.0,190.0,400.0,5.0,True,False,False,False,False,False,False,False,False,False
383,2019,779000,7032,19.0,1199.0,88.76,110.0,5.0,False,False,True,False,True,False,False,False,False,False
384,2016,645000,11000,14.3,1598.0,103.5,153.0,5.0,False,False,True,False,False,False,False,False,False,False
385,2018,2475000,2000,16.8,1984.0,150.0,350.0,5.0,True,False,False,False,False,False,False,False,False,False
386,2010,150000,106000,20.36,1197.0,78.9,111.7,5.0,False,False,True,True,False,True,False,False,False,True
387,2012,265000,162000,19.41762110224801,1456.711219879518,91.33642205917592,180.71248774355752,5.416917670682731,True,False,False,True,False,True,False,False,False,True
388,2009,500000,120000,11.1,2354.0,158.8,218.0,5.0,False,False,True,True,False,False,False,True,False,False
389,2015,480000,90000,26.59,1248.0,74.0,190.0,5.0,True,False,False,True,False,True,False,False,False,False
390,2014,535000,70000,22.32,1582.0,126.32,259.8,5.0,True,False,False,True,False,True,False,False,False,True
391,2012,300000,100000,21.5,1248.0,88.8,200.0,5.0,True,False,False,True,False,True,False,True,False,False
392,2016,240000,50000,22.74,796.0,47.3,69.0,5.0,False,False,True,True,False,True,False,False,False,False
393,2018,1085000,1000,18.0,1497.0,117.6,145.0,5.0,False,False,True,True,False,False,False,False,False,False
394,2017,750000,19000,28.4,1248.0,74.02,190.0,5.0,True,False,False,True,False,False,False,False,False,False
395,2020,409999,35000,19.41762110224801,1196.0,61.7,85.0,5.0,False,False,False,True,False,True,False,False,False,False
396,2014,215000,80000,23.95,998.0,67.05,90.0,5.0,False,False,True,True,False,True,False,True,False,False
397,2016,1290000,50000,16.0,2179.0,140.0,330.0,7.0,True,False,False,True,False,False,False,False,False,False
398,2010,150000,80000,20.92,998.0,67.1,90.0,5.0,False,False,True,True,False,True,False,False,False,False
399,2013,219000,50000,21.1,814.0,55.2,74.5,5.0,False,False,True,True,False,True,False,True,False,False
400,2018,325000,100000,23.84,1199.0,84.0,114.0,5.0,False,False,True,True,False,True,False,False,False,False
401,2013,260000,120000,15.1,1196.0,73.0,101.0,5.0,False,False,True,True,False,True,False,True,False,False
402,2017,2625000,9000,13.6,1999.0,177.0,430.0,5.0,True,False,False,False,False,False,False,False,False,False
403,2019,5150000,20000,22.37,2487.0,214.56,202.0,5.0,False,False,True,False,False,False,False,False,False,False
404,2017,3200000,45000,19.33,1999.0,177.0,430.0,5.0,True,False,False,False,False,False,False,False,False,False
405,2015,503000,110000,14.1,2179.0,147.94,320.0,7.0,True,False,False,True,False,True,False,False,False,False
406,2019,3800000,20000,18.0,1969.0,190.0,400.0,5.0,True,False,False,True,False,False,False,False,False,False
407,2016,2000000,68089,19.16,2494.0,157.7,213.0,5.0,False,False,True,False,True,False,False,False,False,False
408,2013,225000,58343,21.79,998.0,67.05,90.0,5.0,False,False,True,False,True,True,False,False,False,False
409,2018,740000,38817,27.39,1248.0,74.0,190.0,5.0,True,False,False,False,False,True,False,False,False,False
410,2016,550000,56494,18.2,1199.0,88.7,110.0,5.0,False,False,True,False,True,True,False,False,False,False
411,2013,750000,79328,12.99,2494.0,100.6,200.0,7.0,True,False,False,False,True,True,False,True,False,False
